,study,MAT,MAP,AI,BD,sand,clay,SOC,CN,pH,soil.biodiversity,MBC,FBratio,cropland.type,Nrate,OF2,tillage,irrigation,type,application,richness,duration,cover.days,terminate.time,yield,SOCrr,N2O,CH4,MWD,AMS,climate,soil,microbe,agriculture,CC,type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
