"","study","MAT","MAP","AI","BD","sand","clay","SOC","CN","pH","soil.biodiversity","MBC","FBratio","cropland.type","Nrate","OF2","tillage","irrigation","type","application","richness","duration","cover.days","terminate.time","yield","SOCrr","N2O","CH4","MWD","AMS","climate","soil","microbe","agriculture","CC"
"399","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,2,3,1,1,168,174,0.121809023031602,0.0445956835518495,1.21174461189247,0.205478686606924,-0.082671856857657,-0.171500664044972,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.135393022398935
"400","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,2,3,1,1,81,174,0.0856798851115973,0.0407863419361075,1.04746973386605,0.195221793107029,-0.0812297600131815,-0.178304897881488,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.112174647502581
"401","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,1,1,1,1,341,1,0.351905833968247,0.0615821134513371,0.556249342566597,0.338245394128373,0.112409047175812,0.367699657878201,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.104546205806945
"402","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,3,1,2,1,341,1,0.377852925132071,0.0632755251047926,0.630042772002859,0.329091600900404,0.113044785846157,0.378881514969818,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.0751201927660554
"403","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,1,1,1,1,254,1,0.342136214830675,0.0616898679555638,0.496186477626771,0.336106552106781,0.113375489574118,0.368001703413383,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.0813278309105913
"404","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,2,1,1,1,341,1,0.138526997792078,0.061572138616402,0.488616644485783,0.305367116191588,0.117488923577901,0.279218940871098,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.0892702127670882
"405","46",7.3,704,1.0044,1.38,79.4,8.6,10.44083527,6.525522042,6.4,0.490059108,153.6150055,2.294313192,"upland",80,2,1,1,2,1,1,1,254,1,0.160605220323383,0.0617800415707487,0.407762148944028,0.303543166415598,0.118590822960181,0.296346107914604,-0.0969335332454569,-0.623462978254111,0.0245898501534516,-0.0782584509743109,0.0660518378707342
"406","47",6.349999905,637,0.4978,1.52,31,23,3.03,11.22222222,7.398,0.398842067,117.7529984,2.247656345,"upland",140,1,2,1,3,2,8,1,111,205,-0.00814440764687994,0.0403726042160864,0.274190272933889,0.401931474241236,-0.0890485063019795,-0.213696179167179,-0.000350355979009273,-0.49306590297772,0.0265271696911167,-0.0394579049643081,0.0991957068784523
"407","47",6.349999905,637,0.4978,1.52,31,23,3.03,11.22222222,7.398,0.398842067,117.7529984,2.247656345,"upland",140,1,2,1,3,2,6,1,111,205,-0.00814440764687994,0.0349139609135416,0.283609970787018,0.420812427933903,-0.0887852066126436,-0.215782867342582,-0.000350355979009273,-0.49306590297772,0.0265271696911167,-0.0394579049643081,0.0969437608008036
"408","48",6.395833015,637,0.496,1.514,29,23,3.12,8,7.518,0.398154438,117.7529984,2.247656345,"upland",145,1,2,1,3,2,8,1,111,185,-0.00168186038153554,-0.0371316596712169,0.00476483783628367,0.199894791840992,-0.0812103594092217,-0.18577790214963,-8.08087980197353e-05,-0.50360052601311,0.0265622038262181,-0.0385466266856099,0.0936543884531088
"409","48",6.395833015,637,0.496,1.514,29,23,3.12,8,7.518,0.398154438,117.7529984,2.247656345,"upland",145,1,2,1,3,2,6,1,111,185,-0.00168186038153554,-0.0361276845501137,0.00773016468949688,0.221572351371159,-0.0808907798139338,-0.186275509312191,-8.08087980197353e-05,-0.50360052601311,0.0265622038262181,-0.0385466266856099,0.0914024423754601
"410","49",10.85833359,996,0.8283,1.308,12,31.125,21.96037123,15.29273763,6.564,0.450520635,116.9250031,2.662600279,"upland",190,1,2,1,2,1,1,3,224,23,-0.0315553860444353,0.0514297868337432,0.151892638922022,0.172557446158839,0.121346373502975,0.226066800409659,-0.0133277441995212,-0.488334357708134,0.0313694420946862,-0.0303451221773261,0.0746082856102905
"411","49",10.85833359,996,0.8283,1.308,12,31.125,21.96037123,15.29273763,6.564,0.450520635,116.9250031,2.662600279,"upland",190,1,2,1,1,1,1,3,224,23,-0.0232285313393155,0.0488820888433706,0.195289403048832,0.176315771730358,0.113196595379546,0.210607568857894,-0.0133277441995212,-0.488334357708134,0.0313694420946862,-0.0303451221773261,0.0898842786501476
"412","49",10.85833359,996,0.8283,1.308,12,31.125,21.96037123,15.29273763,6.564,0.450520635,116.9250031,2.662600279,"upland",190,1,2,1,2,1,1,3,224,23,-0.0315553860444353,0.0514297868337432,0.151892638922022,0.172557446158839,0.121346373502975,0.226066800409659,-0.0133277441995212,-0.488334357708134,0.0313694420946862,-0.0303451221773261,0.0746082856102905
"413","49",10.85833359,996,0.8283,1.308,12,31.125,21.96037123,15.29273763,6.564,0.450520635,116.9250031,2.662600279,"upland",190,1,2,1,2,1,1,3,224,23,-0.0315553860444353,0.0514297868337432,0.151892638922022,0.172557446158839,0.121346373502975,0.226066800409659,-0.0133277441995212,-0.488334357708134,0.0313694420946862,-0.0303451221773261,0.0746082856102905
"414","49",10.85833359,996,0.8283,1.308,12,31.125,21.96037123,15.29273763,6.564,0.450520635,116.9250031,2.662600279,"upland",190,1,2,1,1,1,1,3,224,23,-0.0232285313393155,0.0488820888433706,0.195289403048832,0.176315771730358,0.113196595379546,0.210607568857894,-0.0133277441995212,-0.488334357708134,0.0313694420946862,-0.0303451221773261,0.0898842786501476
"415","11",14.3,361.5,0.239,1.46,26,25,19,16.07445008,8.16,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,1,2,1,8,155,24,0.0604523885222052,0.0812247519880791,0.115155746048257,0.198595870251207,0.155042942612028,0.346212311379467,-0.0167684507421819,-0.571046084534797,0.073813379092779,-0.0964498974673494,0.120095244071323
"416","11",14.3,361.5,0.239,1.46,26,25,19,16.07445008,8.16,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,2,2,1,8,155,24,0.0577146411807167,0.0906954073152976,0.158763713552864,0.233757490017846,0.158784741741812,0.350350247881076,-0.0167684507421819,-0.571046084534797,0.073813379092779,-0.0964498974673494,0.104819251031466
"417","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",230.4,1,2,1,2,2,1,5,193,12,-0.0192539480631507,0.0531481968309958,0.0710703987094226,0.311488400393544,0.210698024978292,0.411297155723763,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.0229819936854446,0.0959348186621387
"418","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",0,1,2,1,2,2,1,6,201,11,-0.0614557058537313,0.0579769585760021,-0.0764912962289461,0.344956012644452,0.19622594264164,0.367493578475601,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.064973696767858,0.103026442541264
"419","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",186.3,1,2,1,2,2,1,7,203,13,-0.0225068768525519,0.0552718380526982,-0.13194310655943,0.316075574844667,0.209779965974755,0.417972769446448,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.0310194681035627,0.10934799694996
"420","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",0,1,2,1,2,2,1,8,198,12,-0.0749954825811579,0.059839544175333,-0.113629553683168,0.323587907063966,0.193766756083248,0.359258918095218,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.064973696767858,0.112970208488251
"421","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",167,1,2,1,2,2,1,9,214,15,-0.00151592206888889,0.0629935255805752,-0.174322001097356,0.307595939201123,0.200895612267289,0.414164260473107,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.0345370022593378,0.12330511903142
"422","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",0,1,2,1,2,2,1,10,204,1,-0.0194304729366475,0.0621859098651487,-0.217718615343438,0.342003372705967,0.249434365467641,0.504709280657001,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.064973696767858,0.121991084231378
"423","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",169.9,1,2,1,2,2,1,11,203,10,-0.00699034574772861,0.0593059960657725,-0.171099496753781,0.329674459616196,0.236388094055723,0.481916745562179,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.0340084608576929,0.129451466471828
"424","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",0,1,2,1,2,2,1,12,232,11,-0.0164503690090264,0.0611016187577755,-0.228407857844911,0.324753671201486,0.209391339364087,0.425565071708308,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.064973696767858,0.142701657513298
"425","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",196.1,1,2,1,2,2,1,13,200,17,-0.0384359644102926,0.0544880731014121,-0.0278458101339504,0.313382252528928,0.23095055491897,0.448371222275053,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.0292333626773143,0.141057627946418
"426","50",9.5,886,0.7094,1.22,36.2,28.9,24.5,12.89473684,6.658,0.395042628,125.1050034,2.821563482,"upland",0,1,2,1,2,2,1,14,251,10,0.000596886650607052,0.066309037563086,-0.317017406761658,0.324074494713904,0.295075099369981,0.614490765074745,-0.00568553543521108,-0.592660681161886,0.0375015737457545,-0.064973696767858,0.157962604809931
"427","51",13,612,0.7179,1.356,29.5,27,17.02,11.77040111,6.45,0.519626439,106.0250015,1.680668354,"upland",0,1,1,1,1,1,1,1,212,1,-0.0461559054670609,0.06227473714173,2.98099069449036,1.06115125054983,-0.0221181903302721,-0.260555463441144,-0.0675213053820288,-0.522146963110749,0.00949030398669202,-0.0734240874588569,0.0701189602709721
"428","51",13,612,0.7179,1.356,29.5,27,17.02,11.77040111,6.45,0.519626439,106.0250015,1.680668354,"upland",0,1,1,1,1,1,1,1,212,1,-0.0461559054670609,0.06227473714173,2.98099069449036,1.06115125054983,-0.0221181903302721,-0.260555463441144,-0.0675213053820288,-0.522146963110749,0.00949030398669202,-0.0734240874588569,0.0701189602709721
"429","51",13,612,0.7179,1.356,29.5,27,17.02,11.77040111,6.45,0.519626439,106.0250015,1.680668354,"upland",0,1,1,1,2,1,1,1,212,1,-0.0619270508353952,0.0636762634777698,0.913124186809738,0.888243427816919,-0.0154923152168895,-0.143288316385599,-0.0675213053820288,-0.522146963110749,0.00949030398669202,-0.0734240874588569,0.054842967231115
"430","51",13,612,0.7179,1.356,29.5,27,17.02,11.77040111,6.45,0.519626439,106.0250015,1.680668354,"upland",0,1,1,1,2,1,1,1,212,1,-0.0619270508353952,0.0636762634777698,0.913124186809738,0.888243427816919,-0.0154923152168895,-0.143288316385599,-0.0675213053820288,-0.522146963110749,0.00949030398669202,-0.0734240874588569,0.054842967231115
"431","52",7.512499809,790,0.7453,1.464,32,16,12.53948956,12.64061447,6.98,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,1,2,1,4,224,2,-0.0187734073554122,0.111411808927982,-0.0315883347416774,0.262521499656271,0.357087335283352,0.730418283875595,-0.0265617327905855,-0.491187336338625,0.0382200729522508,-0.0349972300370404,0.111479699711435
"432","52",7.512499809,790,0.7453,1.464,32,16,12.53948956,12.64061447,6.98,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,1,1,1,4,224,1,-0.0157748690759619,0.112402973826967,-0.0308500693426384,0.255946901908978,0.256956742886217,0.527706016183587,-0.0265617327905855,-0.491187336338625,0.0382200729522508,-0.0349972300370404,0.0890224952036873
"433","52",7.512499809,790,0.7453,1.464,32,16,12.53948956,12.64061447,6.98,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,2,2,1,4,334,1,0.0205429034080971,0.0918115181783773,-0.251924048827677,0.277475385109922,0.378479683394117,0.799313595484686,-0.0265617327905855,-0.491187336338625,0.0382200729522508,-0.0349972300370404,0.125283206711218
"434","52",7.512499809,790,0.7453,1.464,32,16,12.53948956,12.64061447,6.98,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,2,2,1,4,227,1,-0.00493950799518131,0.0890737054331251,-0.169152472694916,0.274141504797475,0.31219998850258,0.646957693759451,-0.0265617327905855,-0.491187336338625,0.0382200729522508,-0.0349972300370404,0.0967272743674263
"435","52",7.512499809,790,0.7453,1.472,32,16.1875,10.80524362,12.56423677,6.886,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,1,2,1,4,224,2,-0.0157124574362754,0.109568765319165,-0.0531417417658246,0.263076544911304,0.329488596170509,0.676140031907526,-0.0265617327905855,-0.480032339274165,0.0382200729522508,-0.0349972300370404,0.111479699711435
"436","52",7.512499809,790,0.7453,1.472,32,16.1875,10.80524362,12.56423677,6.886,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,1,1,1,4,224,1,-0.0117026054154477,0.109867143420615,-0.053844316958502,0.25595860753112,0.206529877736552,0.427211396083821,-0.0265617327905855,-0.480032339274165,0.0382200729522508,-0.0349972300370404,0.0890224952036873
"437","52",7.512499809,790,0.7453,1.472,32,16.1875,10.80524362,12.56423677,6.886,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,2,2,1,4,334,1,0.0236108479502593,0.0903884822702801,-0.290022747941972,0.278835248161208,0.29242991626847,0.626394432680094,-0.0265617327905855,-0.480032339274165,0.0382200729522508,-0.0349972300370404,0.125283206711218
"438","52",7.512499809,790,0.7453,1.472,32,16.1875,10.80524362,12.56423677,6.886,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,2,2,1,4,227,1,-0.00139612674819307,0.0866036497352328,-0.192244174374874,0.275143929987021,0.210289032462271,0.440914561215575,-0.0265617327905855,-0.480032339274165,0.0382200729522508,-0.0349972300370404,0.0967272743674263
"439","52",7.512499809,790,0.7453,1.512,32,17.875,9.316689868,11.34346358,7.26,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,1,2,1,4,224,2,-0.025003024162552,0.0525216627833744,0.0301242473682595,0.224245201203237,0.386275461356611,0.774193012194583,-0.0265617327905855,-0.500400066816461,0.0382200729522508,-0.0349972300370404,0.111479699711435
"440","52",7.512499809,790,0.7453,1.512,32,17.875,9.316689868,11.34346358,7.26,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,1,1,1,4,224,1,-0.0210175306547224,0.0573040155692955,0.0339112549140485,0.224150062551473,0.328473047872352,0.65875648752103,-0.0265617327905855,-0.500400066816461,0.0382200729522508,-0.0349972300370404,0.0890224952036873
"441","52",7.512499809,790,0.7453,1.512,32,17.875,9.316689868,11.34346358,7.26,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,2,2,1,4,334,1,0.0195746024530588,0.0194756281755775,-0.154968722871275,0.234062748121608,0.316763904893363,0.655634728069206,-0.0265617327905855,-0.500400066816461,0.0382200729522508,-0.0349972300370404,0.125283206711218
"442","52",7.512499809,790,0.7453,1.512,32,17.875,9.316689868,11.34346358,7.26,0.38517493,75.65619659,2.975379944,"upland",271,2,2,1,2,2,1,4,227,1,-0.00871050271004254,0.0153436030269096,-0.0916985767162204,0.230863011875171,0.285411111474246,0.573982981728621,-0.0265617327905855,-0.500400066816461,0.0382200729522508,-0.0349972300370404,0.0967272743674263
"443","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,1,212,1,0.462064035140054,0.238580481603528,0.321583506451606,0.0395931366290597,-0.0300268111635536,0.194352533535397,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0406929472300822
"444","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,1,212,1,0.462064035140054,0.238580481603528,0.321583506451606,0.0395931366290597,-0.0300268111635536,0.194352533535397,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0406929472300822
"445","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,1,212,1,0.462064035140054,0.238580481603528,0.321583506451606,0.0395931366290597,-0.0300268111635536,0.194352533535397,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0406929472300822
"446","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,1,212,1,0.462064035140054,0.238580481603528,0.321583506451606,0.0395931366290597,-0.0300268111635536,0.194352533535397,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0406929472300822
"447","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,1,212,1,0.462064035140054,0.238580481603528,0.321583506451606,0.0395931366290597,-0.0300268111635536,0.194352533535397,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0406929472300822
"448","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,1,212,1,0.462064035140054,0.238580481603528,0.321583506451606,0.0395931366290597,-0.0300268111635536,0.194352533535397,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0406929472300822
"449","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,2,213,1,0.58713890847916,0.235289049742664,0.389935140705835,-0.126980582225142,0.058344041176453,0.441258705472095,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0461934919238716
"450","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,2,213,1,0.58713890847916,0.235289049742664,0.389935140705835,-0.126980582225142,0.058344041176453,0.441258705472095,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0461934919238716
"451","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,2,213,1,0.58713890847916,0.235289049742664,0.389935140705835,-0.126980582225142,0.058344041176453,0.441258705472095,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0461934919238716
"452","35",13.2,1515.5,1.3346,1.228,38.375,21.25,14.6,10.42857143,6.5,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,2,213,1,0.58713890847916,0.235289049742664,0.389935140705835,-0.126980582225142,0.058344041176453,0.441258705472095,-0.0279566281281655,-0.529862583860572,0.0147378525810346,-0.0734240874588569,0.0461934919238716
